3000.00 0.299836
3100.00 0.386887
3200.00 0.477283
3300.00 0.564507
3400.00 0.603701
3500.00 0.641456
3600.00 0.67191
3700.00 0.699346
3800.00 0.724183
3900.00 0.746635
4000.00 0.766911
4100.00 0.785096
4200.00 0.80155
4300.00 0.816291
4400.00 0.829414
4500.00 0.841273
4600.00 0.851134
4700.00 0.860699
4800.00 0.867774
4900.00 0.875076
5000.00 0.879911
5100.00 0.884204
5200.00 0.888824
5300.00 0.889337
5400.00 0.892029
5500.00 0.894479
5600.00 0.89392
5700.00 0.892504
5800.00 0.896321
5900.00 0.899914
6000.00 0.899508
6100.00 0.903946
6200.00 0.910037
6300.00 0.914908
6400.00 0.921085
6500.00 0.924712
6600.00 0.928742
6700.00 0.932318
6800.00 0.935099
6900.00 0.938113
7000.00 0.940332
7100.00 0.942102
7200.00 0.943705
7300.00 0.944971
7400.00 0.94596
7500.00 0.946826
7600.00 0.947694
7700.00 0.948058
7800.00 0.94809
7900.00 0.94863
8000.00 0.949055
8100.00 0.948823
8200.00 0.948876
8300.00 0.948937
8400.00 0.948766
8500.00 0.94951
8600.00 0.949241
8700.00 0.948933
8800.00 0.948588
8900.00 0.948209
9000.00 0.947797
9100.00 0.947354
9200.00 0.946881
9300.00 0.94638
9400.00 0.945853
9500.00 0.9453
9600.00 0.944722
9700.00 0.944121
9800.00 0.943498
9900.00 0.942854
10000.0 0.942189
10100.0 0.941504
10200.0 0.9408
