-19.5	2050	0
-19.5	2150	0
-19.5	2250	0
-19.5	2350	0
-19.5	2450	0
-19.5	2550	0
-19.5	2650	0
-19.5	2750	0
-19.5	2850	0
-19.5	2950	0
-19.5	3050	0
-19.5	3150	0
-19.5	3250	0
-19.5	3350	0
-19.5	3450	0
-19.5	3550	0
-19.5	3650	0
-19.5	3750	0
-19.5	3850	0
-19.5	3950	0
-19.5	4050	0
-19.5	4150	0
-19.5	4250	0
-19.5	4350	0
-19.5	4450	0
-19.5	4550	0
-19.5	4650	0
-19.5	4750	0
-19.5	4850	0
-19.5	4950	0
-19.5	5050	0
-19.5	5150	0
-19.5	5250	0
-19.5	5350	0
-19.5	5450	0
-19.5	5550	0
-19.5	5650	0
-19.5	5750	0
-19.5	5850	0
-19.5	5950	0
-19.5	6050	0
-19.5	6150	0
-19.5	6250	0
-19.5	6350	0
-19.5	6450	0
-19.5	6550	0
-19.5	6650	0
-19.5	6750	0
-19.5	6850	0
-19.5	6950	0
-19.5	7050	0
-19.5	7150	0
-19.5	7250	0
-19.5	7350	0
-19.5	7450	0
-19.5	7550	0
-19.5	7650	0
-19.5	7750	0
-19.5	7850	0
-19.5	7950	0
-19.5	8050	0
-19.5	8150	0
-19.5	8250	0
-19.5	8350	0
-19.5	8450	0
-19.5	8550	0
-19.5	8650	0
-19.5	8750	0
-19.5	8850	0
-19.5	8950	0
-19.5	9050	0
-19.5	9150	0
-18.5	2050	0
-18.5	2150	0
-18.5	2250	0
-18.5	2350	0
-18.5	2450	0
-18.5	2550	0
-18.5	2650	0
-18.5	2750	0
-18.5	2850	0
-18.5	2950	0
-18.5	3050	0
-18.5	3150	0
-18.5	3250	0
-18.5	3350	0
-18.5	3450	0
-18.5	3550	0
-18.5	3650	0
-18.5	3750	0
-18.5	3850	0
-18.5	3950	0
-18.5	4050	0
-18.5	4150	0
-18.5	4250	0
-18.5	4350	0
-18.5	4450	0
-18.5	4550	0
-18.5	4650	0
-18.5	4750	0
-18.5	4850	0
-18.5	4950	0
-18.5	5050	0
-18.5	5150	0
-18.5	5250	0
-18.5	5350	0
-18.5	5450	0
-18.5	5550	0
-18.5	5650	0
-18.5	5750	0
-18.5	5850	0
-18.5	5950	0
-18.5	6050	0
-18.5	6150	0
-18.5	6250	0
-18.5	6350	0
-18.5	6450	0
-18.5	6550	0
-18.5	6650	0
-18.5	6750	0
-18.5	6850	0
-18.5	6950	0
-18.5	7050	0
-18.5	7150	0
-18.5	7250	0
-18.5	7350	0
-18.5	7450	0
-18.5	7550	0
-18.5	7650	0
-18.5	7750	0
-18.5	7850	0
-18.5	7950	0
-18.5	8050	0
-18.5	8150	0
-18.5	8250	0
-18.5	8350	0
-18.5	8450	0
-18.5	8550	0
-18.5	8650	0
-18.5	8750	0
-18.5	8850	0
-18.5	8950	0
-18.5	9050	0
-18.5	9150	0
-17.5	2050	0
