#name zcmb zhel dz mb dmb x1 dx1 color dcolor 3rdvar d3rdvar tmax dtmax cov_m_s cov_m_c cov_s_c set ra dec biascor x0 dx0
04D1ff 999 0.860000 999 24.217152 999 0.729574 0.275475 0.038768 0.055875 999 999 53251.205402 0.336825 999 999 999 999 999 999 999 3.640342e-06 1.353486e-07
04D4ic 999 0.687000 999 24.111029 999 -1.001269 0.392096 -0.021505 0.072152 999 999 53256.439139 0.661094 999 999 999 999 999 999 999 4.065961e-06 1.610363e-07
SDSS11300 999 0.146800 999 20.280976 999 -1.606723 0.677890 0.075095 0.032761 999 999 53699.544658 0.319807 999 999 999 999 999 999 999 1.384993e-04 4.394845e-06
SDSS7473 999 0.216000 999 20.883822 999 -0.182878 0.278412 -0.098002 0.033065 999 999 53679.549958 0.247469 999 999 999 999 999 999 999 7.962571e-05 2.572665e-06
SDSS20040 999 0.285000 999 21.245828 999 0.705253 0.626455 -0.110405 0.043845 999 999 54410.789272 0.500217 999 999 999 999 999 999 999 5.708080e-05 2.406303e-06
05D2ab 999 0.323000 999 21.992595 999 -0.151193 0.084672 -0.038902 0.022267 999 999 53381.260661 0.102659 999 999 999 999 999 999 999 2.881280e-05 6.993581e-07
05D3mh 999 0.670000 999 24.059558 999 0.557768 0.471527 0.054709 0.054145 999 999 53558.051237 0.531396 999 999 999 999 999 999 999 4.275739e-06 1.484622e-07
sn2006mp 999 0.023016 999 15.972244 999 0.940939 0.149073 0.003467 0.027014 999 999 54054.328161 0.107364 999 999 999 999 999 999 999 7.291731e-03 1.939659e-04
sn2003iv 999 0.034307 999 16.948627 999 -2.037690 0.186656 -0.088687 0.026359 999 999 52934.292598 0.272602 999 999 999 999 999 999 999 2.968556e-03 7.306942e-05
SDSS16206 999 0.152000 999 20.401419 999 -2.564224 0.552573 -0.008656 0.031343 999 999 54056.991309 0.248433 999 999 999 999 999 999 999 1.240784e-04 3.948880e-06
SDSS18241 999 0.095000 999 19.174099 999 -1.123329 0.130001 -0.085813 0.025302 999 999 54372.950322 0.157053 999 999 999 999 999 999 999 3.845912e-04 1.183427e-05
SDSS18855 999 0.127830 999 19.698388 999 0.248032 0.143795 -0.027861 0.022131 999 999 54385.974692 0.208064 999 999 999 999 999 999 999 2.373945e-04 5.959339e-06
03D1au 999 0.504300 999 23.004994 999 1.274492 0.150041 -0.012602 0.029883 999 999 52909.746025 0.214901 999 999 999 999 999 999 999 1.131835e-05 2.526274e-07
sn2006ej 999 0.020267 999 15.723432 999 -0.968576 0.082403 -0.027905 0.028140 999 999 53975.362466 0.346456 999 999 999 999 999 999 999 9.182828e-03 2.765497e-04
04D1pg 999 0.515000 999 23.576308 999 0.984774 0.195767 0.104984 0.035348 999 999 53326.884778 0.244001 999 999 999 999 999 999 999 6.677164e-06 1.889939e-07
sn2006n 999 0.014277 999 15.040819 999 -1.897033 0.060596 -0.079203 0.022052 999 999 53760.672681 0.151761 999 999 999 999 999 999 999 1.723972e-02 3.948610e-04
03D4dy 999 0.610000 999 23.244945 999 1.141310 0.182595 -0.097292 0.035769 999 999 52904.252695 0.258011 999 999 999 999 999 999 999 9.058517e-06 2.248170e-07
SDSS2422 999 0.265000 999 21.149350 999 0.990720 0.318417 -0.171033 0.039794 999 999 53639.591697 0.342402 999 999 999 999 999 999 999 6.235526e-05 2.257748e-06
SDSS16099 999 0.196950 999 20.702464 999 2.029720 0.369702 0.023369 0.026106 999 999 54054.438746 0.306995 999 999 999 999 999 999 999 9.407119e-05 2.732873e-06
SDSS6936 999 0.181000 999 20.564922 999 0.027897 0.307726 -0.021313 0.028685 999 999 53680.619301 0.313320 999 999 999 999 999 999 999 1.067720e-04 3.256076e-06
SDSS18466 999 0.213000 999 21.091891 999 -0.175725 0.240757 0.031689 0.033378 999 999 54381.411254 0.342262 999 999 999 999 999 999 999 6.576420e-05 2.309775e-06
05D4bf 999 0.589000 999 23.610740 999 0.078825 0.231457 -0.004568 0.040233 999 999 53551.033087 0.360103 999 999 999 999 999 999 999 6.468636e-06 1.824998e-07
04D1sk 999 0.663400 999 24.068261 999 0.445293 0.376867 0.085777 0.055339 999 999 53355.269782 0.525598 999 999 999 999 999 999 999 4.231105e-06 1.218556e-07
04D1qd 999 0.767000 999 24.227399 999 0.181234 0.272806 0.012872 0.052582 999 999 53329.533591 0.370184 999 999 999 999 999 999 999 3.635210e-06 1.102827e-07
SDSS20227 999 0.284000 999 21.510577 999 -1.291667 0.516011 -0.149758 0.046252 999 999 54408.484444 0.533698 999 999 999 999 999 999 999 4.471777e-05 1.784828e-06
SDSS22075 999 0.129960 999 19.926430 999 -1.682218 0.335388 -0.031772 0.029836 999 999 54425.942404 0.328991 999 999 999 999 999 999 999 1.923034e-04 6.051003e-06
04D4hu 999 0.703000 999 23.911971 999 0.053682 0.232741 -0.107512 0.057947 999 999 53256.897070 0.370109 999 999 999 999 999 999 999 4.881065e-06 1.447224e-07
05D2ac 999 0.479000 999 22.675106 999 1.113312 0.111541 -0.052613 0.024731 999 999 53374.624344 0.153000 999 999 999 999 999 999 999 1.539987e-05 3.475163e-07
SDSS19341 999 0.228000 999 21.437078 999 -1.551052 0.369274 0.033112 0.043351 999 999 54393.202985 0.315021 999 999 999 999 999 999 999 4.781207e-05 2.132413e-06
SDSS17280 999 0.130980 999 19.679299 999 -0.824781 0.288277 -0.185284 0.052567 999 999 54344.032412 1.029598 999 999 999 999 999 999 999 2.416273e-04 2.387394e-05
03D1fq 999 0.800000 999 24.486992 999 -1.055131 0.407291 -0.055373 0.064692 999 999 52999.210615 0.660126 999 999 999 999 999 999 999 2.856137e-06 1.178176e-07
SDSS16032 999 0.204000 999 20.757045 999 -0.819371 0.242795 -0.108741 0.033685 999 999 54046.406632 0.178298 999 999 999 999 999 999 999 8.956795e-05 3.104285e-06
SDSS21510 999 0.149720 999 19.738972 999 -0.847727 0.339886 -0.155173 0.028627 999 999 54429.428604 0.304011 999 999 999 999 999 999 999 2.284413e-04 7.209787e-06
SDSS10028 999 0.065330 999 18.346620 999 -1.201419 0.187065 0.009997 0.025408 999 999 53693.661293 0.177006 999 999 999 999 999 999 999 8.239379e-04 2.166172e-05
05D1cb 999 0.632000 999 23.700338 999 -0.260736 0.200718 0.006575 0.041750 999 999 53616.783027 0.301700 999 999 999 999 999 999 999 5.951497e-06 1.549984e-07
SDSS14846 999 0.224700 999 20.940583 999 0.633420 0.288138 -0.044573 0.036067 999 999 54024.972818 0.279710 999 999 999 999 999 999 999 7.556969e-05 2.787993e-06
05D3cx 999 0.805000 999 23.879145 999 0.634565 0.460652 -0.160488 0.048191 999 999 53450.066680 0.827785 999 999 999 999 999 999 999 5.007625e-06 1.514892e-07
SDSS14984 999 0.184000 999 20.865292 999 1.015734 0.332875 0.073028 0.032475 999 999 54024.802334 0.319604 999 999 999 999 999 999 999 8.090022e-05 2.898069e-06
SDSS15365 999 0.178000 999 20.502485 999 0.829779 0.230779 -0.036892 0.027502 999 999 54038.073791 0.184414 999 999 999 999 999 999 999 1.130759e-04 3.428753e-06
sn1999aw 999 0.038000 999 16.749576 999 2.021492 0.126893 -0.049362 0.027288 999 999 51254.754728 0.194283 999 999 999 999 999 999 999 3.565393e-03 9.557264e-05
SDSS20687 999 0.189000 999 21.107395 999 -0.594556 0.698991 0.146804 0.045405 999 999 54421.034659 0.722029 999 999 999 999 999 999 999 6.463100e-05 2.861420e-06
Ombo 999 0.975000 999 24.886608 999 1.719611 0.295723 -0.004190 0.043886 999 999 53368.836212 0.553658 999 999 999 999 999 999 999 1.998924e-06 6.053733e-08
SDSS15171 999 0.139200 999 19.656643 999 0.681268 0.143827 -0.078523 0.022334 999 999 54029.168817 0.136029 999 999 999 999 999 999 999 2.466015e-04 6.146890e-06
SDSS19990 999 0.246000 999 21.378338 999 -1.312535 0.334060 -0.086145 0.045544 999 999 54403.328744 0.298231 999 999 999 999 999 999 999 5.054090e-05 2.300962e-06
SDSS3087 999 0.165600 999 20.257510 999 0.522599 0.188044 0.005964 0.024492 999 999 53648.887001 0.139587 999 999 999 999 999 999 999 1.416986e-04 4.143091e-06
04D3fq 999 0.742000 999 24.080925 999 -0.399186 0.355692 -0.037026 0.067788 999 999 53120.187009 0.501275 999 999 999 999 999 999 999 4.178594e-06 1.405289e-07
SDSS20430 999 0.164000 999 20.748619 999 -1.192979 0.514265 0.023957 0.031746 999 999 54415.230604 0.379759 999 999 999 999 999 999 999 9.012753e-05 3.026522e-06
SDSS18030 999 0.156410 999 20.383491 999 -0.605784 0.244977 -0.052017 0.033507 999 999 54373.102750 0.201512 999 999 999 999 999 999 999 1.261828e-04 5.484055e-06
SDSS7512 999 0.219000 999 21.097604 999 0.502400 0.367070 -0.002523 0.037186 999 999 53682.533594 0.353081 999 999 999 999 999 999 999 6.545559e-05 2.507687e-06
SDSS20084 999 0.131000 999 20.551748 999 0.128959 0.276885 0.155065 0.029650 999 999 54407.152697 0.252105 999 999 999 999 999 999 999 1.077476e-04 3.476240e-06
sn2006gr 999 0.034597 999 16.946930 999 0.878787 0.067826 0.074073 0.021570 999 999 54013.362185 0.062050 999 999 999 999 999 999 999 2.960665e-03 6.448926e-05
05D4ev 999 0.722000 999 24.229037 999 -1.107976 0.283761 -0.039853 0.061038 999 999 53631.285610 0.335307 999 999 999 999 999 999 999 3.640332e-06 1.368453e-07
sn2005eq 999 0.028977 999 16.264213 999 1.425046 0.076787 -0.024144 0.021606 999 999 53654.866208 0.089238 999 999 999 999 999 999 999 5.574406e-03 1.206405e-04
SDSS16093 999 0.336000 999 21.861916 999 1.029443 0.738498 -0.063656 0.056005 999 999 54045.023279 0.638781 999 999 999 999 999 999 999 3.236298e-05 2.234515e-06
SDSS20142 999 0.316000 999 21.288958 999 0.849350 0.678880 -0.091691 0.040369 999 999 54412.643027 0.485234 999 999 999 999 999 999 999 5.488294e-05 2.350258e-06
05D2ob 999 0.924000 999 24.782383 999 1.081902 0.652915 0.038478 0.065230 999 999 53727.981301 0.972893 999 999 999 999 999 999 999 2.157799e-06 1.125982e-07
SDSS6137 999 0.300100 999 21.521928 999 0.356018 0.715006 -0.151074 0.051150 999 999 53669.535579 1.077359 999 999 999 999 999 999 999 4.428076e-05 2.398120e-06
SDSS21669 999 0.124070 999 19.546264 999 -1.324345 0.637133 -0.079532 0.030251 999 999 54429.909367 0.963906 999 999 999 999 999 999 999 2.728692e-04 1.900571e-05
04D3df 999 0.470000 999 23.535879 999 -2.058239 0.146853 0.109352 0.030013 999 999 53119.614462 0.190293 999 999 999 999 999 999 999 6.945512e-06 1.678564e-07
SDSS13736 999 0.150400 999 19.969792 999 1.116846 0.164526 -0.026847 0.023147 999 999 54015.785800 0.131874 999 999 999 999 999 999 999 1.846665e-04 4.906747e-06
SDSS15301 999 0.248000 999 20.664752 999 -0.337909 0.200493 -0.138535 0.033041 999 999 54035.912469 0.214741 999 999 999 999 999 999 999 9.745494e-05 3.050647e-06
03D1bp 999 0.347000 999 22.397443 999 -1.154890 0.112582 -0.041405 0.026572 999 999 52920.249151 0.103044 999 999 999 999 999 999 999 1.977404e-05 5.315098e-07
sn2004ey 999 0.015800 999 14.666235 999 0.097351 0.017739 -0.132941 0.018006 999 999 53304.539857 0.021588 999 999 999 999 999 999 999 2.431376e-02 4.016077e-04
sn2005kc 999 0.015120 999 15.472127 999 -0.697923 0.034836 0.148558 0.019321 999 999 53697.707505 0.031478 999 999 999 999 999 999 999 1.154269e-02 2.040806e-04
SDSS15213 999 0.307000 999 21.733616 999 -0.084274 0.593624 -0.086547 0.056385 999 999 54026.323092 0.663574 999 999 999 999 999 999 999 3.647388e-05 2.193723e-06
SDSS19230 999 0.221000 999 21.279312 999 -1.617713 0.437109 0.079457 0.045830 999 999 54390.413186 0.427696 999 999 999 999 999 999 999 5.523855e-05 2.555489e-06
sn1999dk 999 0.014960 999 14.826730 999 -0.014357 0.208024 0.049843 0.038265 999 999 51414.955224 0.342473 999 999 999 999 999 999 999 2.093878e-02 6.403052e-04
05D4cs 999 0.790000 999 23.959435 999 1.400377 0.210978 -0.119317 0.048293 999 999 53588.617979 0.313167 999 999 999 999 999 999 999 4.644469e-06 1.286133e-07
SDSS2943 999 0.265400 999 21.371084 999 0.554495 0.421830 -0.025589 0.046696 999 999 53640.519765 0.522652 999 999 999 999 999 999 999 5.085403e-05 2.121479e-06
SDSS7243 999 0.203700 999 20.780477 999 0.722264 0.381080 -0.020553 0.039011 999 999 53686.287440 0.324224 999 999 999 999 999 999 999 8.755145e-05 3.684484e-06
05D3jb 999 0.745000 999 23.907704 999 0.929964 0.231185 -0.067399 0.049903 999 999 53515.297965 0.249993 999 999 999 999 999 999 999 4.900814e-06 1.364075e-07
SDSS19899 999 0.091400 999 18.475538 999 0.284464 0.193647 -0.146393 0.021056 999 999 54418.759709 0.162633 999 999 999 999 999 999 999 7.314602e-04 1.761765e-05
04D2gb 999 0.450000 999 22.906523 999 -1.586810 0.172897 0.028028 0.034360 999 999 53108.402346 0.207948 999 999 999 999 999 999 999 1.243329e-05 3.196079e-07
Lancaster 999 1.230000 999 26.046382 999 -0.080740 0.692648 0.086959 0.048245 999 999 53431.835592 1.599783 999 999 999 999 999 999 999 6.871657e-07 2.801606e-08
SDSS6558 999 0.057420 999 17.715360 999 1.053718 0.089978 -0.029575 0.023601 999 999 53675.029784 0.091427 999 999 999 999 999 999 999 1.474404e-03 3.596692e-05
04D1de 999 0.768000 999 24.116245 999 0.904993 0.243521 -0.124077 0.054402 999 999 53246.001623 0.245101 999 999 999 999 999 999 999 4.028748e-06 1.258306e-07
SDSS18721 999 0.393000 999 22.095652 999 0.145965 0.853551 -0.134706 0.070033 999 999 54371.387332 0.737247 999 999 999 999 999 999 999 2.608545e-05 2.414329e-06
SDSS19632 999 0.308000 999 21.831271 999 0.148996 0.525623 -0.044663 0.052475 999 999 54396.709756 0.448146 999 999 999 999 999 999 999 3.331769e-05 1.966309e-06
04D4jy 999 0.930000 999 24.707382 999 0.113050 0.450482 -0.110827 0.068278 999 999 53289.084762 0.757596 999 999 999 999 999 999 999 2.303252e-06 1.583431e-07
SDSS12928 999 0.139700 999 19.894641 999 -0.557708 0.378800 -0.064028 0.032078 999 999 53972.953502 1.103884 999 999 999 999 999 999 999 1.980530e-04 7.875217e-06
SDSS3317 999 0.161100 999 20.349444 999 -0.520980 0.181445 0.021077 0.025380 999 999 53646.416407 0.168823 999 999 999 999 999 999 999 1.301895e-04 3.831572e-06
SDSS17274 999 0.178000 999 20.394936 999 1.956736 0.536514 -0.136578 0.077286 999 999 54352.879789 2.341383 999 999 999 999 999 999 999 1.248605e-04 1.413065e-05
Aphrodite 999 1.300000 999 25.691401 999 0.667542 0.358175 0.010075 0.036876 999 999 52552.126749 0.628759 999 999 999 999 999 999 999 9.523987e-07 3.168528e-08
SDSS15584 999 0.282000 999 21.439177 999 0.317562 0.405488 -0.044995 0.044148 999 999 54038.130236 0.391343 999 999 999 999 999 999 999 4.780874e-05 1.926839e-06
SDSS19818 999 0.293000 999 21.507425 999 1.180986 0.551605 -0.005078 0.045732 999 999 54402.147474 0.404969 999 999 999 999 999 999 999 4.487513e-05 2.455831e-06
05D4be 999 0.537000 999 22.875853 999 0.914275 0.130121 -0.150513 0.027885 999 999 53551.538212 0.194628 999 999 999 999 999 999 999 1.274079e-05 2.861813e-07
05D2my 999 0.981000 999 24.616273 999 1.210800 0.474406 -0.035322 0.056183 999 999 53703.195139 0.963074 999 999 999 999 999 999 999 2.502988e-06 1.352602e-07
05D1em 999 0.866000 999 24.237980 999 0.228015 0.285817 -0.136548 0.057605 999 999 53667.792990 0.393718 999 999 999 999 999 999 999 3.571771e-06 1.421792e-07
04D3ml 999 0.950000 999 24.544483 999 1.171794 0.450098 -0.138038 0.052672 999 999 53180.270165 0.597776 999 999 999 999 999 999 999 2.678054e-06 1.407312e-07
SDSS6933 999 0.213000 999 20.829536 999 0.075532 0.234897 -0.019534 0.032405 999 999 53679.849084 0.231674 999 999 999 999 999 999 999 8.369268e-05 2.673167e-06
sn1999ao 999 0.053900 999 17.858070 999 0.256512 0.347900 -0.020505 0.036943 999 999 51243.727427 0.743509 999 999 999 999 999 999 999 1.278288e-03 5.754436e-05
SDSS15259 999 0.212000 999 20.790250 999 0.419658 0.264336 -0.014585 0.032773 999 999 54026.333790 0.270030 999 999 999 999 999 999 999 8.675980e-05 2.817786e-06
SDSS17218 999 0.179000 999 20.425939 999 -0.760368 0.402893 -0.084888 0.031245 999 999 54349.498050 0.543817 999 999 999 999 999 999 999 1.213555e-04 4.086872e-06
SDSS17435 999 0.218000 999 20.708106 999 0.901977 0.254131 -0.108694 0.034714 999 999 54359.361165 0.296534 999 999 999 999 999 999 999 9.364101e-05 3.256110e-06
05D1ke 999 0.690000 999 23.597147 999 0.225525 0.256359 -0.106105 0.049318 999 999 53731.341144 0.344818 999 999 999 999 999 999 999 6.531175e-06 1.570115e-07
04D3nc 999 0.817000 999 24.246149 999 1.180671 0.449370 -0.083247 0.055934 999 999 53187.927320 0.502539 999 999 999 999 999 999 999 3.568610e-06 1.403793e-07
SDSS15467 999 0.210410 999 20.590370 999 0.801229 0.260760 -0.067888 0.033458 999 999 54038.902834 0.194572 999 999 999 999 999 999 999 1.043483e-04 3.812636e-06
SDSS20345 999 0.265000 999 21.266701 999 -1.686123 0.525179 -0.110519 0.043317 999 999 54418.208062 0.538201 999 999 999 999 999 999 999 5.598983e-05 2.078732e-06
SDSS15203 999 0.216000 999 20.728635 999 1.113880 0.263799 -0.024566 0.032036 999 999 54027.181455 0.268366 999 999 999 999 999 999 999 9.185766e-05 3.033274e-06
SDSS12930 999 0.147170 999 20.060067 999 1.890186 0.405447 0.021931 0.032483 999 999 53979.679734 0.385199 999 999 999 999 999 999 999 1.699491e-04 6.920760e-06
06D3cc 999 0.683000 999 24.049090 999 0.684601 0.633979 -0.001315 0.084033 999 999 53760.476747 0.740602 999 999 999 999 999 999 999 4.317100e-06 2.959765e-07
05D1eo 999 0.737000 999 24.288562 999 -1.486736 0.295676 -0.051241 0.064651 999 999 53667.094316 0.439288 999 999 999 999 999 999 999 3.444798e-06 1.153632e-07
SDSS13796 999 0.145000 999 19.835527 999 0.788996 0.115811 -0.018951 0.022018 999 999 54010.411651 0.116707 999 999 999 999 999 999 999 2.089555e-04 5.152601e-06
SDSS15354 999 0.222100 999 21.519697 999 -2.266919 0.355013 0.085480 0.048497 999 999 54024.628948 0.494870 999 999 999 999 999 999 999 4.426556e-05 2.082524e-06
05D1az 999 0.842000 999 24.223703 999 1.869078 0.369701 -0.012749 0.058667 999 999 53603.190072 0.395376 999 999 999 999 999 999 999 3.626172e-06 1.369342e-07
05D2he 999 0.608000 999 23.927423 999 0.153610 0.373442 0.064609 0.041332 999 999 53467.626896 0.466606 999 999 999 999 999 999 999 4.847077e-06 1.355562e-07
SDSS13152 999 0.207000 999 20.660868 999 0.258871 0.243852 0.007819 0.029327 999 999 54001.232791 0.196098 999 999 999 999 999 999 999 9.772623e-05 3.027814e-06
SDSS15132 999 0.154300 999 19.759208 999 1.068465 0.146942 -0.133183 0.021897 999 999 54026.526524 0.138604 999 999 999 999 999 999 999 2.242397e-04 5.441708e-06
05D3gv 999 0.715000 999 23.981645 999 -0.836732 0.286982 -0.061619 0.061961 999 999 53466.562538 0.587128 999 999 999 999 999 999 999 4.586972e-06 1.579584e-07
04D1ks 999 0.798000 999 24.105701 999 0.694791 0.260227 0.097655 0.060236 999 999 53291.394632 0.384796 999 999 999 999 999 999 999 4.051837e-06 1.348777e-07
SDSS13072 999 0.230630 999 21.091501 999 0.388178 0.390096 -0.013606 0.043336 999 999 53988.917716 0.475137 999 999 999 999 999 999 999 6.574910e-05 3.373871e-06
SDSS6108 999 0.259500 999 21.524471 999 0.460244 0.635560 0.035753 0.043120 999 999 53675.204060 0.615203 999 999 999 999 999 999 999 4.411607e-05 1.756721e-06
06D3em 999 0.690000 999 24.371487 999 -0.148907 0.355613 0.177332 0.060206 999 999 53881.723464 0.590964 999 999 999 999 999 999 999 3.196968e-06 1.063572e-07
06D2ca 999 0.531000 999 23.315602 999 1.306421 0.350350 0.047180 0.031848 999 999 53795.718706 0.454250 999 999 999 999 999 999 999 8.529546e-06 2.268730e-07
05D3hh 999 0.766000 999 24.278012 999 0.539131 0.424481 0.002017 0.062682 999 999 53479.626050 0.424766 999 999 999 999 999 999 999 3.477974e-06 1.631282e-07
SDSS10434 999 0.104180 999 19.154759 999 -0.005454 0.281017 -0.087408 0.026891 999 999 53696.470777 0.217754 999 999 999 999 999 999 999 3.913427e-04 1.271164e-05
04D4fx 999 0.629000 999 23.511675 999 0.953218 0.193119 -0.032942 0.050194 999 999 53242.511830 0.219568 999 999 999 999 999 999 999 7.079978e-06 1.978234e-07
SDSS3452 999 0.230400 999 20.805158 999 0.905161 0.268509 -0.090580 0.035926 999 999 53648.481985 0.272506 999 999 999 999 999 999 999 8.561597e-05 3.172768e-06
Patuxent 999 0.970000 999 25.020290 999 -0.103622 0.630920 -0.218167 0.106536 999 999 53200.959773 1.136206 999 999 999 999 999 999 999 1.769504e-06 5.706648e-08
SDSS2440 999 0.193000 999 20.642151 999 0.395657 0.285554 -0.086871 0.028737 999 999 53634.979657 0.327015 999 999 999 999 999 999 999 9.955237e-05 3.232473e-06
sn2005ms 999 0.025204 999 16.142050 999 0.423545 0.069512 -0.034358 0.021124 999 999 53744.340742 0.055473 999 999 999 999 999 999 999 6.256104e-03 1.375286e-04
sn1996bl 999 0.036000 999 16.642121 999 -0.027322 0.133728 -0.010540 0.027839 999 999 50376.549042 0.169993 999 999 999 999 999 999 999 3.921935e-03 1.123635e-04
SDSS12883 999 0.307000 999 21.587847 999 -1.955827 0.848872 -0.057725 0.072097 999 999 53980.131534 0.813295 999 999 999 999 999 999 999 4.167149e-05 3.728836e-06
SDSS14397 999 0.371000 999 22.209906 999 -1.190867 0.605401 -0.220927 0.051108 999 999 54013.925335 0.747113 999 999 999 999 999 999 999 2.347181e-05 1.564001e-06
SDSS19702 999 0.269000 999 21.593215 999 -1.094275 0.457078 -0.072727 0.049075 999 999 54397.224913 0.392155 999 999 999 999 999 999 999 4.149094e-05 2.071983e-06
05D2dy 999 0.510000 999 22.904294 999 1.592441 0.303317 -0.119515 0.028983 999 999 53440.625955 0.738479 999 999 999 999 999 999 999 1.247028e-05 3.009810e-07
SDSS13934 999 0.330000 999 22.191160 999 -0.701380 0.823227 -0.100129 0.069538 999 999 54007.426211 0.952898 999 999 999 999 999 999 999 2.389875e-05 1.801289e-06
SDSS2246 999 0.194900 999 20.980510 999 0.350403 0.360934 0.071597 0.035380 999 999 53634.176595 0.328716 999 999 999 999 999 999 999 7.282594e-05 2.913072e-06
SDSS17389 999 0.172000 999 20.778095 999 1.132333 0.371939 0.058438 0.032573 999 999 54352.993233 0.396439 999 999 999 999 999 999 999 8.766198e-05 3.195924e-06
SDSS17497 999 0.144730 999 20.043232 999 0.911473 0.123197 0.037819 0.022486 999 999 54364.735310 0.121135 999 999 999 999 999 999 999 1.726268e-04 4.395103e-06
06D3dt 999 0.282000 999 22.150892 999 0.075200 0.094701 0.091711 0.022264 999 999 53849.045462 0.227577 999 999 999 999 999 999 999 2.481739e-05 6.089404e-07
SDSS19953 999 0.119000 999 19.193317 999 0.743076 0.185063 -0.126257 0.021498 999 999 54415.144044 0.159361 999 999 999 999 999 999 999 3.776280e-04 9.052393e-06
SDSS2372 999 0.180500 999 20.565466 999 0.279496 0.208995 0.030456 0.027750 999 999 53636.745286 0.221694 999 999 999 999 999 999 999 1.067459e-04 3.293206e-06
SDSS12881 999 0.233000 999 21.097984 999 0.774637 0.520807 0.034980 0.038896 999 999 53980.297016 0.563736 999 999 999 999 999 999 999 6.533620e-05 2.888465e-06
SDSS16276 999 0.193000 999 20.739042 999 -0.018665 0.552508 -0.026411 0.031848 999 999 54057.368666 0.366502 999 999 999 999 999 999 999 9.097416e-05 3.006852e-06
sn1990o 999 0.030664 999 16.218806 999 0.474549 0.175120 -0.045658 0.030049 999 999 48076.402768 0.413413 999 999 999 999 999 999 999 5.806929e-03 1.904986e-04
05D2bw 999 0.920000 999 24.325229 999 -0.316804 0.472448 -0.133430 0.061989 999 999 53400.209683 0.460113 999 999 999 999 999 999 999 3.291178e-06 2.091350e-07
sn1992ae 999 0.075000 999 18.413940 999 -0.709690 0.155148 -0.022177 0.053599 999 999 48804.257424 0.546544 999 999 999 999 999 999 999 7.578117e-04 3.120322e-05
sn2006az 999 0.030935 999 16.441074 999 -1.343394 0.042177 -0.117455 0.021578 999 999 53826.869236 0.072004 999 999 999 999 999 999 999 4.739590e-03 1.022123e-04
04D2al 999 0.836000 999 24.306470 999 -1.323203 1.134586 -0.089957 0.082047 999 999 53034.727530 1.155715 999 999 999 999 999 999 999 3.374883e-06 2.033932e-07
sn2000ca 999 0.023616 999 15.562814 999 0.478275 0.082651 -0.097136 0.023882 999 999 51666.340545 0.139782 999 999 999 999 999 999 999 1.063816e-02 2.612093e-04
SDSS6057 999 0.067070 999 18.638334 999 -0.420626 0.107607 0.108248 0.024839 999 999 53663.607658 0.100869 999 999 999 999 999 999 999 6.295451e-04 1.599804e-05
03D1co 999 0.679000 999 24.073038 999 0.662019 0.403225 -0.040507 0.066594 999 999 52954.492594 0.454600 999 999 999 999 999 999 999 4.215288e-06 1.703684e-07
SDSS18927 999 0.214000 999 21.239305 999 -0.587554 0.377686 0.113140 0.040009 999 999 54386.817163 0.404977 999 999 999 999 999 999 999 5.733906e-05 2.438322e-06
06D3bz 999 0.727000 999 23.934012 999 -0.800252 0.409455 -0.105100 0.067134 999 999 53776.525095 0.434675 999 999 999 999 999 999 999 4.789427e-06 1.915153e-07
SDSS2308 999 0.148000 999 19.594673 999 0.675563 0.123126 -0.181456 0.021896 999 999 53630.588002 0.136414 999 999 999 999 999 999 999 2.614643e-04 6.556250e-06
03D3ba 999 0.291200 999 21.958116 999 0.779198 0.177239 0.116158 0.035538 999 999 52749.571553 0.818520 999 999 999 999 999 999 999 2.962879e-05 1.277199e-06
03D3bl 999 0.355300 999 22.927113 999 0.057981 0.193111 0.205774 0.029843 999 999 52787.142635 0.289929 999 999 999 999 999 999 999 1.212136e-05 3.202405e-07
05D2bt 999 0.680000 999 23.494522 999 0.506125 0.256966 -0.152541 0.048278 999 999 53401.498699 0.245579 999 999 999 999 999 999 999 7.208076e-06 2.164727e-07
05D1kl 999 0.560000 999 24.151131 999 0.655348 0.296564 0.134189 0.040645 999 999 53742.926815 0.416598 999 999 999 999 999 999 999 3.928542e-06 1.315474e-07
05D2fq 999 0.733000 999 23.988558 999 0.838786 0.315580 -0.075985 0.057288 999 999 53463.304840 0.466921 999 999 999 999 999 999 999 4.559483e-06 1.400282e-07
05D2eb 999 0.534000 999 22.993319 999 0.875691 0.271199 -0.053384 0.031453 999 999 53451.957050 0.230112 999 999 999 999 999 999 999 1.148666e-05 3.458580e-07
SDSS5103 999 0.161900 999 20.357265 999 -0.229371 0.149809 0.016115 0.026870 999 999 53654.605140 0.149710 999 999 999 999 999 999 999 1.291983e-04 3.853245e-06
SDSS15897 999 0.170000 999 20.888019 999 -2.457541 0.261040 0.016121 0.036670 999 999 54041.524765 0.222732 999 999 999 999 999 999 999 7.925568e-05 3.041341e-06
SDSS16793 999 0.222000 999 20.762099 999 0.540976 1.392025 -0.051115 0.050820 999 999 54070.785263 1.921111 999 999 999 999 999 999 999 8.907198e-05 7.022114e-06
04D3gx 999 0.910000 999 24.605157 999 -0.450530 0.435162 -0.141763 0.058045 999 999 53125.845303 0.517996 999 999 999 999 999 999 999 2.542007e-06 1.398343e-07
04D1pu 999 0.639000 999 24.010358 999 -1.597620 0.373869 0.102023 0.080660 999 999 53330.136097 0.494190 999 999 999 999 999 999 999 4.466049e-06 2.097475e-07
