#name zcmb zhel dz mb dmb x1 dx1 color dcolor 3rdvar d3rdvar tmax dtmax cov_m_s cov_m_c cov_s_c set ra dec biascor
 05D4gw 999 0.808000 999 24.444034 -0.002354 0.026148 0.864774 0.033502 0.090493 999 999 53678.620029 0.710018 999 999 999 999 999 999 999
 SDSS1253 999 0.262000 999 21.217421 -0.002427 -0.958941 0.455247 -0.118690 0.049573 999 999 53634.279473 0.418228 999 999 999 999 999 999 999
 sn1992bs 999 0.063700 999 18.251653 -0.000725 -0.175937 0.134559 -0.032139 0.048640 999 999 48985.247887 0.465140 999 999 999 999 999 999 999
 sn2005ag 999 0.079400 999 18.413285 0.001414 0.213825 0.047899 -0.037361 0.023189 999 999 53414.897949 0.085438 999 999 999 999 999 999 999
 04D2iu 999 0.700000 999 24.218346 0.002509 -1.912649 0.420384 0.040356 0.084600 999 999 53120.731718 0.520070 999 999 999 999 999 999 999
 SDSS12869 999 0.278000 999 21.364933 -0.002499 0.207280 0.834731 -0.041307 0.050507 999 999 53978.988033 1.202033 999 999 999 999 999 999 999
 sn1996bv 999 0.016672 999 15.333811 0.000628 0.822379 0.270570 0.164300 0.028507 999 999 50404.162462 0.615614 999 999 999 999 999 999 999
 SDSS15584 999 0.282000 999 21.439162 -0.001508 0.317578 0.405104 -0.044995 0.044155 999 999 54038.130216 0.390947 999 999 999 999 999 999 999
 04D1jd 999 0.778000 999 24.376028 -0.001718 0.151609 0.282775 0.105229 0.068795 999 999 53259.213912 0.453919 999 999 999 999 999 999 999
 05D1ix 999 0.490000 999 22.872031 -0.001750 0.542748 0.136796 -0.069549 0.026440 999 999 53719.437542 0.133462 999 999 999 999 999 999 999
 SDSS17215 999 0.181360 999 20.577415 -0.001048 0.282321 0.418446 0.015780 0.038096 999 999 54350.995734 0.721533 999 999 999 999 999 999 999
 SDSS13152 999 0.207000 999 20.660851 -0.002520 0.258859 0.246199 0.007817 0.030611 999 999 54001.232785 0.196098 999 999 999 999 999 999 999
 sn1992bg 999 0.035200 999 16.731933 0.000038 -0.463453 0.120305 -0.047107 0.045214 999 999 48916.155314 0.456200 999 999 999 999 999 999 999
 SDSS6780 999 0.202000 999 20.952960 -0.002513 -1.766077 0.382517 -0.030581 0.045286 999 999 53665.562785 0.408985 999 999 999 999 999 999 999
 SDSS17240 999 0.072750 999 18.170520 -0.002471 -1.468233 0.366746 -0.121562 0.057993 999 999 54337.327630 1.128159 999 999 999 999 999 999 999
 SDSS15222 999 0.199430 999 20.947240 -0.002572 -1.339524 0.280770 0.011158 0.035054 999 999 54031.122179 0.250414 999 999 999 999 999 999 999
 SDSS12977 999 0.247000 999 21.150768 -0.002404 0.068958 0.488495 -0.048385 0.038416 999 999 53994.911028 0.809349 999 999 999 999 999 999 999
 04D3hn 999 0.552000 999 23.489912 0.000846 -0.565516 0.121860 0.081243 0.036510 999 999 53137.160219 0.179949 999 999 999 999 999 999 999
 SDSS19353 999 0.154030 999 20.206594 -0.001525 0.893937 0.205962 0.036346 0.026614 999 999 54398.627462 0.134449 999 999 999 999 999 999 999
 sn2007ae 999 0.064388 999 17.758017 -0.002913 1.850178 0.293036 -0.009568 0.031306 999 999 54153.120953 0.647034 999 999 999 999 999 999 999
 06D3gx 999 0.760000 999 23.889435 0.000852 0.555090 1.089888 -0.127576 0.082294 999 999 53934.642419 1.260957 999 999 999 999 999 999 999
 04D4jr 999 0.470000 999 22.638184 -0.002356 1.527781 0.121572 -0.063243 0.026876 999 999 53298.423077 0.153801 999 999 999 999 999 999 999
 06D3df 999 0.442000 999 22.666513 0.000825 1.154435 0.164624 -0.026969 0.023117 999 999 53850.706956 0.371186 999 999 999 999 999 999 999
 SDSS17274 999 0.178000 999 20.394946 -0.002619 1.956582 0.535517 -0.136566 0.077282 999 999 54352.880331 2.257344 999 999 999 999 999 999 999
 sn2006et 999 0.022172 999 15.952714 0.000624 0.936317 0.151508 0.121890 0.029016 999 999 53994.447538 0.221326 999 999 999 999 999 999 999
 SDSS16213 999 0.250000 999 21.127019 -0.002486 0.279187 0.436733 -0.096786 0.039613 999 999 54053.580407 0.418251 999 999 999 999 999 999 999
 05D3kp 999 0.850000 999 24.106886 0.000856 1.277420 0.252806 -0.143987 0.049721 999 999 53530.040306 0.332909 999 999 999 999 999 999 999
 05D2ci 999 0.630000 999 23.604410 0.002506 -0.942614 0.681119 0.084604 0.127269 999 999 53427.846635 0.337813 999 999 999 999 999 999 999
 SDSS2440 999 0.193000 999 20.641959 -0.001548 0.392563 0.285251 -0.086849 0.028814 999 999 53634.981430 0.326605 999 999 999 999 999 999 999
 SDSS7512 999 0.219000 999 21.097585 -0.001158 0.502393 0.372351 -0.002526 0.038448 999 999 53682.533602 0.353236 999 999 999 999 999 999 999
 SDSS14979 999 0.177100 999 20.176739 -0.001052 0.225193 0.139601 -0.117621 0.025141 999 999 54025.603357 0.143230 999 999 999 999 999 999 999
 sn2007cq 999 0.025918 999 15.778759 -0.000953 -0.657975 0.115647 -0.060776 0.025817 999 999 54281.025668 0.070945 999 999 999 999 999 999 999
 SDSS20470 999 0.125000 999 19.951260 -0.001158 0.657479 0.428764 0.044213 0.029078 999 999 54419.227986 0.369644 999 999 999 999 999 999 999
 SDSS16641 999 0.115000 999 19.716902 -0.002163 1.053686 0.620678 0.039743 0.030041 999 999 54069.198255 0.625758 999 999 999 999 999 999 999
 SDSS19155 999 0.076880 999 18.226717 -0.001937 1.204944 0.103143 -0.103776 0.021599 999 999 54399.682804 0.068653 999 999 999 999 999 999 999
 SDSS19543 999 0.123000 999 19.943580 -0.002631 -0.835465 0.137089 -0.021872 0.024423 999 999 54401.005672 0.119954 999 999 999 999 999 999 999
 SDSS16099 999 0.196950 999 20.702445 -0.002087 2.029756 0.374867 0.023362 0.027130 999 999 54054.438768 0.309653 999 999 999 999 999 999 999
 04D1ff 999 0.860000 999 24.217138 -0.001737 0.729593 0.399455 0.038771 0.063561 999 999 53251.205411 0.394113 999 999 999 999 999 999 999
 sn2005iq 999 0.034044 999 16.742170 0.000063 -1.071327 0.040712 -0.112553 0.019261 999 999 53687.694421 0.040989 999 999 999 999 999 999 999
 SDSS19604 999 0.296000 999 22.400388 -0.002548 1.173205 1.192984 0.173029 0.080940 999 999 54396.258269 0.781693 999 999 999 999 999 999 999
 SDSS744 999 0.127800 999 19.806120 -0.002524 1.401022 0.316899 0.071417 0.032342 999 999 53612.859117 0.780029 999 999 999 999 999 999 999
 05D3km 999 0.960000 999 24.697036 0.000820 0.348423 0.310082 -0.181787 0.048617 999 999 53522.924191 0.442848 999 999 999 999 999 999 999
 SDSS18835 999 0.123190 999 19.506896 -0.001102 0.757718 0.109387 -0.013283 0.022183 999 999 54392.387241 0.117025 999 999 999 999 999 999 999
 05D2nt 999 0.757000 999 24.090025 0.002507 1.515384 0.308701 -0.010430 0.050773 999 999 53727.538483 0.439120 999 999 999 999 999 999 999
 05D2mp 999 0.353700 999 22.386440 0.002503 1.275714 0.186531 0.013954 0.024854 999 999 53711.646296 0.134252 999 999 999 999 999 999 999
 SDSS2943 999 0.265400 999 21.371057 -0.002318 0.554553 0.421344 -0.025592 0.046700 999 999 53640.519798 0.521693 999 999 999 999 999 999 999
 05D4be 999 0.537000 999 22.875836 -0.002365 0.914278 0.130128 -0.150513 0.027917 999 999 53551.538213 0.194603 999 999 999 999 999 999 999
 05D2eb 999 0.534000 999 22.993337 0.002506 0.875904 0.379576 -0.053360 0.043351 999 999 53451.957050 0.230048 999 999 999 999 999 999 999
 04D2ja 999 0.740000 999 24.079592 0.002504 0.351283 0.402743 -0.201003 0.071135 999 999 53123.199034 0.482633 999 999 999 999 999 999 999
 SDSS18323 999 0.155000 999 20.238659 -0.002577 0.159608 0.224362 -0.043390 0.029203 999 999 54375.478801 0.162869 999 999 999 999 999 999 999
 sn1993o 999 0.051000 999 17.611973 0.004388 -0.706037 0.091597 -0.081418 0.044622 999 999 49134.235562 0.116592 999 999 999 999 999 999 999
 SDSS17280 999 0.130980 999 19.679260 -0.001018 -0.824577 0.288198 -0.185279 0.052528 999 999 54344.031980 1.023010 999 999 999 999 999 999 999
 05D4cq 999 0.701000 999 23.727888 -0.002339 0.662549 0.265520 -0.135574 0.053807 999 999 53586.357075 0.381747 999 999 999 999 999 999 999
 04D1sa 999 0.585000 999 23.566373 -0.001723 -0.441495 0.289027 -0.068616 0.033420 999 999 53360.233533 0.322727 999 999 999 999 999 999 999
 SDSS18927 999 0.214000 999 21.239270 -0.001378 -0.587593 0.377356 0.113126 0.040021 999 999 54386.817342 0.404528 999 999 999 999 999 999 999
 SDSS15213 999 0.307000 999 21.733598 -0.001130 -0.084286 0.640040 -0.086547 0.058701 999 999 54026.323076 0.697202 999 999 999 999 999 999 999
 SDSS12930 999 0.147170 999 20.060050 -0.002083 1.890182 0.405056 0.021929 0.032490 999 999 53979.679714 0.384835 999 999 999 999 999 999 999
 SDSS2165 999 0.288000 999 21.604689 -0.002328 0.479358 0.574462 -0.121421 0.044381 999 999 53634.347588 0.468046 999 999 999 999 999 999 999
 SDSS1794 999 0.142600 999 20.080908 -0.002301 1.152879 0.317319 0.030668 0.026276 999 999 53624.721983 0.551850 999 999 999 999 999 999 999
 05D3la 999 0.936000 999 24.441773 0.000847 -0.183187 0.299012 -0.101470 0.051306 999 999 53535.876474 0.397623 999 999 999 999 999 999 999
 SDSS15171 999 0.139200 999 19.656625 -0.001945 0.681269 0.143809 -0.078524 0.022333 999 999 54029.168799 0.136012 999 999 999 999 999 999 999
 SDSS19969 999 0.175240 999 20.507755 -0.001922 0.046738 0.248218 0.016787 0.026577 999 999 54409.050355 0.235071 999 999 999 999 999 999 999
 SDSS19794 999 0.296980 999 22.241670 -0.002613 -2.426117 0.727091 0.045699 0.073334 999 999 54396.131782 0.592638 999 999 999 999 999 999 999
 04D3lp 999 0.983000 999 24.929727 0.000851 -1.387975 0.557150 0.013620 0.076015 999 999 53148.844215 0.872866 999 999 999 999 999 999 999
 SDSS4577 999 0.363000 999 22.095913 -0.001705 0.322050 0.880354 -0.062460 0.055328 999 999 53648.083565 0.715967 999 999 999 999 999 999 999
 SDSS17605 999 0.146430 999 20.058597 -0.002085 0.714184 0.440349 0.015056 0.039116 999 999 54352.596266 0.924248 999 999 999 999 999 999 999
 03D4cj 999 0.270000 999 21.055939 -0.002354 1.150846 0.085371 -0.080171 0.023169 999 999 52889.694220 0.093404 999 999 999 999 999 999 999
 SDSS20084 999 0.131000 999 20.551732 -0.002670 0.128954 0.278272 0.155062 0.030885 999 999 54407.152684 0.252432 999 999 999 999 999 999 999
 SDSS722 999 0.086520 999 18.714885 -0.002600 -0.471119 0.186268 -0.086989 0.034734 999 999 53610.851806 0.624823 999 999 999 999 999 999 999
 SDSS17811 999 0.200000 999 20.488300 -0.002408 1.032043 0.301489 -0.097380 0.027206 999 999 54355.288810 0.272941 999 999 999 999 999 999 999
 05D3cx 999 0.805000 999 23.879119 0.000837 0.635047 0.572851 -0.160338 0.048365 999 999 53450.066851 0.938376 999 999 999 999 999 999 999
 SDSS14456 999 0.330000 999 21.823027 -0.002663 -0.040748 0.596634 -0.029409 0.050311 999 999 54018.663385 0.473317 999 999 999 999 999 999 999
 SDSS15756 999 0.380000 999 22.421183 -0.002598 -0.960000 0.712288 -0.249989 0.060564 999 999 54035.761085 0.817437 999 999 999 999 999 999 999
 05D3lc 999 0.461000 999 22.978557 0.000838 -0.745220 0.107589 -0.046247 0.034033 999 999 53527.668365 0.138480 999 999 999 999 999 999 999
 SDSS13005 999 0.127000 999 19.887782 -0.002063 -0.333015 0.343082 -0.012280 0.055437 999 999 53964.573813 1.596826 999 999 999 999 999 999 999
 05D3jq 999 0.579000 999 23.296269 0.000825 1.520820 0.210594 0.005420 0.028232 999 999 53501.009904 0.403761 999 999 999 999 999 999 999
 05D2hc 999 0.350000 999 22.684634 0.002508 -0.674165 0.164414 0.037628 0.024599 999 999 53471.684910 0.141512 999 999 999 999 999 999 999
 04D2kr 999 0.744100 999 23.841051 0.002511 0.791419 0.393182 -0.025819 0.051525 999 999 53359.386359 0.461633 999 999 999 999 999 999 999
 SDSS17389 999 0.172000 999 20.778100 -0.002410 1.132410 0.376965 0.058478 0.033702 999 999 54352.995546 0.396332 999 999 999 999 999 999 999
 04D3co 999 0.620000 999 23.785140 0.000847 -0.665589 0.193462 -0.028376 0.045347 999 999 53101.474930 0.262062 999 999 999 999 999 999 999
 SDSS2635 999 0.143700 999 19.812989 -0.001139 0.863115 0.133627 -0.048931 0.023227 999 999 53640.272580 0.169973 999 999 999 999 999 999 999
 SDSS19002 999 0.268000 999 21.205989 -0.001542 0.324560 0.313481 -0.097402 0.037326 999 999 54393.132222 0.285028 999 999 999 999 999 999 999
 SDSS16793 999 0.222000 999 20.762053 -0.002525 0.541604 1.373946 -0.051107 0.050820 999 999 54070.786238 1.874486 999 999 999 999 999 999 999
 05D4cs 999 0.790000 999 23.959356 -0.002355 1.401399 0.227510 -0.119116 0.048339 999 999 53588.618312 0.313776 999 999 999 999 999 999 999
 05D3lb 999 0.647000 999 23.895878 0.000842 0.303216 0.199824 0.034079 0.063363 999 999 53528.653227 0.255870 999 999 999 999 999 999 999
 05D4bj 999 0.701000 999 24.097515 -0.002343 0.192560 0.443203 0.064181 0.064461 999 999 53564.043770 0.349435 999 999 999 999 999 999 999
 SDSS21033 999 0.229000 999 20.999764 -0.002015 -0.792808 0.518966 -0.087474 0.041187 999 999 54421.078270 0.555723 999 999 999 999 999 999 999
 SDSS13135 999 0.104670 999 19.371285 -0.002557 -1.413231 0.069422 -0.056755 0.020707 999 999 54003.618244 0.060305 999 999 999 999 999 999 999
 SDSS13425 999 0.211000 999 21.863298 -0.002637 -0.977551 0.559260 0.259540 0.057146 999 999 53993.011442 1.121124 999 999 999 999 999 999 999
 SDSS18809 999 0.129000 999 19.745198 -0.001212 -1.171984 0.179442 -0.076845 0.024448 999 999 54383.152222 0.268210 999 999 999 999 999 999 999
 04D1hy 999 0.850000 999 24.260584 -0.001751 1.160322 0.320943 -0.052468 0.062672 999 999 53264.651052 0.401665 999 999 999 999 999 999 999
 06D2ck 999 0.552000 999 23.413466 0.002513 0.009398 0.724521 -0.031412 0.069346 999 999 53793.697593 0.669828 999 999 999 999 999 999 999
 Eagle 999 1.020000 999 24.965285 0.000867 0.305009 0.291599 -0.103778 0.060279 999 999 53295.094941 0.696056 999 999 999 999 999 999 999
 05D1hm 999 0.587000 999 24.089815 -0.001721 1.096288 0.289279 0.148495 0.040638 999 999 53696.065978 0.403030 999 999 999 999 999 999 999
 SDSS18650 999 0.114000 999 19.403349 -0.002516 0.884955 0.116306 -0.043407 0.022194 999 999 54387.865303 0.128483 999 999 999 999 999 999 999
 SDSS18940 999 0.220000 999 20.965338 -0.002475 -0.943669 0.216043 -0.048601 0.035269 999 999 54396.724880 0.190947 999 999 999 999 999 999 999
 03D3cd 999 0.460700 999 22.578168 0.000853 1.860734 3.042718 -0.042984 0.200380 999 999 52801.728201 0.270703 999 999 999 999 999 999 999
 03D1dt 999 0.612000 999 23.289980 -0.001736 0.321724 0.865857 -0.084397 0.056776 999 999 52961.111780 1.026651 999 999 999 999 999 999 999
 04D1oh 999 0.590000 999 23.398928 -0.001747 -0.067794 0.205687 -0.070999 0.032587 999 999 53308.271036 0.205119 999 999 999 999 999 999 999
 06D4co 999 0.437000 999 22.527822 -0.002350 -0.404442 0.093364 -0.044327 0.023103 999 999 53940.300373 0.159979 999 999 999 999 999 999 999
 SDSS15466 999 0.247000 999 21.326007 -0.002300 -1.059524 0.392432 0.028147 0.046713 999 999 54036.651395 0.352911 999 999 999 999 999 999 999
 SDSS18486 999 0.246000 999 20.752583 -0.001046 1.113082 0.263792 -0.108705 0.034052 999 999 54390.102288 0.283523 999 999 999 999 999 999 999
 SDSS3080 999 0.175000 999 20.240385 -0.002330 0.119927 0.189980 -0.049742 0.024285 999 999 53647.652923 0.142854 999 999 999 999 999 999 999
 05D1ee 999 0.559000 999 23.525552 -0.001752 -0.609019 0.185920 -0.001416 0.034682 999 999 53660.635685 0.203373 999 999 999 999 999 999 999
 SDSS15674 999 0.198000 999 21.016127 -0.002648 -0.341568 0.302067 0.004397 0.037178 999 999 54040.283311 0.233271 999 999 999 999 999 999 999
 SDSS15229 999 0.224000 999 21.022898 -0.002556 0.686532 0.287231 -0.032497 0.037343 999 999 54033.215758 0.299443 999 999 999 999 999 999 999
 SDSS21042 999 0.312000 999 21.379419 -0.002236 1.247803 0.774106 -0.095161 0.051346 999 999 54423.401539 0.742125 999 999 999 999 999 999 999
 SDSS21006 999 0.291000 999 21.340533 -0.001329 -0.094894 0.777079 -0.124202 0.040493 999 999 54415.150128 0.530124 999 999 999 999 999 999 999
 SDSS16259 999 0.119080 999 20.037724 -0.002660 -1.539315 0.224480 0.075206 0.028278 999 999 54052.310220 0.199581 999 999 999 999 999 999 999
 SDSS2789 999 0.290300 999 21.563013 -0.002661 -0.758636 0.519563 -0.110571 0.052877 999 999 53636.324429 0.490041 999 999 999 999 999 999 999
 04D1iv 999 0.998000 999 24.543760 -0.001750 1.294493 0.339749 -0.121768 0.050978 999 999 53264.486051 0.477961 999 999 999 999 999 999 999
 SDSS10434 999 0.104180 999 19.154745 -0.002538 -0.005440 0.280871 -0.087407 0.026891 999 999 53696.470788 0.217687 999 999 999 999 999 999 999
 SDSS6936 999 0.181000 999 20.564956 -0.002410 0.027985 0.307570 -0.021316 0.028693 999 999 53680.619036 0.313141 999 999 999 999 999 999 999
 03D1ew 999 0.868000 999 24.317157 -0.001751 0.377483 0.432730 -0.062936 0.135894 999 999 52991.737975 0.910014 999 999 999 999 999 999 999
 SDSS19067 999 0.355000 999 21.770838 -0.002469 0.556179 0.769169 -0.065587 0.055290 999 999 54386.853634 0.847929 999 999 999 999 999 999 999
 Ombo 999 0.975000 999 24.886184 -0.000847 1.716618 0.295355 -0.004665 0.043875 999 999 53368.834911 0.552211 999 999 999 999 999 999 999
 SDSS5103 999 0.161900 999 20.357249 -0.002618 -0.229371 0.150699 0.016115 0.027650 999 999 53654.605140 0.149884 999 999 999 999 999 999 999
 04D1hd 999 0.369000 999 22.156664 -0.001739 0.789359 0.067896 -0.092397 0.027355 999 999 53268.297806 0.081516 999 999 999 999 999 999 999
 Vilas 999 0.935000 999 24.481989 0.000868 0.055773 0.289882 -0.025468 0.058850 999 999 52726.208717 1.361993 999 999 999 999 999 999 999
 SDSS15219 999 0.248000 999 21.055918 -0.001828 -0.146787 0.372554 -0.154035 0.035754 999 999 54030.969698 0.333953 999 999 999 999 999 999 999
 05D3mh 999 0.670000 999 24.059548 0.000850 0.557772 0.471506 0.054706 0.054187 999 999 53558.051259 0.530555 999 999 999 999 999 999 999
 06D4bo 999 0.552000 999 23.222105 -0.002359 0.763385 0.189788 -0.039783 0.035500 999 999 53918.737017 0.277922 999 999 999 999 999 999 999
 SDSS6422 999 0.184000 999 20.270989 -0.002661 0.808806 0.210814 -0.105530 0.023748 999 999 53667.978686 0.258070 999 999 999 999 999 999 999
 05D1kl 999 0.560000 999 24.151112 -0.001750 0.655267 0.296388 0.134181 0.040642 999 999 53742.926731 0.416113 999 999 999 999 999 999 999
 SDSS19101 999 0.187000 999 20.771798 -0.002508 -0.168777 0.214333 0.045639 0.029812 999 999 54395.198826 0.173768 999 999 999 999 999 999 999
 04D1pu 999 0.639000 999 24.010337 -0.001722 -1.597711 0.373532 0.102000 0.080667 999 999 53330.135899 0.493370 999 999 999 999 999 999 999
 06D2ga 999 0.840000 999 24.251852 0.002504 1.264737 0.695117 -0.058439 0.072353 999 999 53869.081892 0.664466 999 999 999 999 999 999 999
 SDSS21034 999 0.108560 999 19.589456 -0.002058 0.013951 0.281371 0.032081 0.024204 999 999 54426.030594 0.279960 999 999 999 999 999 999 999
 03D4cx 999 0.949000 999 24.407899 -0.002352 -0.104676 0.672871 0.056877 0.065021 999 999 52882.826790 1.125197 999 999 999 999 999 999 999
 sn2005kc 999 0.015120 999 15.472112 -0.000342 -0.697923 0.034836 0.148558 0.019325 999 999 53697.707505 0.031478 999 999 999 999 999 999 999
 06D3cc 999 0.683000 999 24.049071 0.000850 0.684566 0.632285 -0.001312 0.084030 999 999 53760.476713 0.737927 999 999 999 999 999 999 999
 SDSS19913 999 0.207000 999 20.818396 -0.002574 0.082692 0.339187 -0.059071 0.034229 999 999 54406.143232 0.349486 999 999 999 999 999 999 999
 sn2007bd 999 0.031018 999 16.559514 0.001305 -1.381121 0.064415 -0.048077 0.026731 999 999 54206.543434 0.056300 999 999 999 999 999 999 999
 SDSS18749 999 0.188000 999 21.075169 -0.002432 -1.441383 0.375616 0.065593 0.034064 999 999 54385.105863 0.432241 999 999 999 999 999 999 999
 SDSS16276 999 0.193000 999 20.739026 -0.002258 -0.018664 0.559039 -0.026411 0.032779 999 999 54057.368665 0.368036 999 999 999 999 999 999 999
 SDSS12843 999 0.166950 999 20.409715 -0.002420 -1.018789 0.298890 0.037450 0.034755 999 999 53982.098748 0.195491 999 999 999 999 999 999 999
 03D1ax 999 0.496000 999 22.963702 -0.001750 -0.730656 0.104317 -0.099637 0.035654 999 999 52915.921796 0.112395 999 999 999 999 999 999 999
 05D3cf 999 0.419000 999 22.940335 0.000871 -0.255379 0.173765 0.008277 0.027161 999 999 53418.812043 0.212713 999 999 999 999 999 999 999
 SDSS14397 999 0.371000 999 22.209886 -0.002520 -1.190870 0.604082 -0.220927 0.051107 999 999 54013.925329 0.744346 999 999 999 999 999 999 999
 SDSS15132 999 0.154300 999 19.759193 -0.002541 1.068461 0.146922 -0.133180 0.021898 999 999 54026.526524 0.138587 999 999 999 999 999 999 999
 04D4fx 999 0.629000 999 23.511659 -0.002349 0.953219 0.193244 -0.032943 0.050250 999 999 53242.511832 0.219497 999 999 999 999 999 999 999
 SDSS15201 999 0.208500 999 21.798777 -0.002625 -1.260639 0.458575 0.094148 0.040320 999 999 54028.296238 0.393971 999 999 999 999 999 999 999
 05D2ie 999 0.348000 999 22.227951 0.002507 -0.091062 0.139102 -0.075088 0.026012 999 999 53480.960395 0.129539 999 999 999 999 999 999 999
 sn2001bt 999 0.014640 999 15.266469 -0.001047 -0.865542 0.069403 0.163053 0.026530 999 999 52063.996597 0.071966 999 999 999 999 999 999 999
 sn2006ej 999 0.020267 999 15.723415 0.000262 -0.968573 0.082404 -0.027906 0.028159 999 999 53975.362454 0.346037 999 999 999 999 999 999 999
 sn2005al 999 0.012400 999 14.859336 -0.000178 -1.166643 0.028565 -0.087427 0.018969 999 999 53430.521793 0.081799 999 999 999 999 999 999 999
 SDSS17884 999 0.239000 999 20.858227 -0.002069 0.664125 0.285608 -0.124035 0.037599 999 999 54369.033527 0.271081 999 999 999 999 999 999 999
 06D4ce 999 0.850000 999 24.167647 -0.002366 1.733953 0.568605 -0.114783 0.060365 999 999 53926.816750 0.629006 999 999 999 999 999 999 999
 SDSS16352 999 0.248000 999 20.844782 -0.002664 0.273811 0.861813 -0.141756 0.040621 999 999 54059.081990 0.676810 999 999 999 999 999 999 999
 SDSS16350 999 0.236100 999 21.126529 -0.002426 -1.436644 0.574938 -0.091646 0.043962 999 999 54054.135028 0.439474 999 999 999 999 999 999 999
 SDSS18768 999 0.198000 999 20.996942 -0.002339 -0.446416 0.303811 -0.030248 0.039171 999 999 54378.986466 0.401753 999 999 999 999 999 999 999
 SDSS16072 999 0.277000 999 21.532749 -0.002569 0.275904 0.625378 -0.016232 0.053721 999 999 54046.850019 0.489424 999 999 999 999 999 999 999
 SDSS6406 999 0.124490 999 19.606343 -0.001410 0.118657 0.130260 -0.003538 0.021984 999 999 53674.772063 0.104767 999 999 999 999 999 999 999
 SDSS12856 999 0.171670 999 20.132631 -0.002578 0.860648 0.200835 -0.089660 0.023623 999 999 53996.914287 0.239212 999 999 999 999 999 999 999
 SDSS5844 999 0.310800 999 21.575569 -0.002503 0.392710 0.537762 -0.142152 0.043884 999 999 53663.635671 0.540300 999 999 999 999 999 999 999
 SDSS15897 999 0.170000 999 20.888000 -0.002433 -2.457550 0.260917 0.016121 0.036678 999 999 54041.524782 0.222659 999 999 999 999 999 999 999
 SDSS14108 999 0.133000 999 20.144945 -0.001093 0.246902 0.143211 -0.000764 0.024458 999 999 54010.209852 0.171463 999 999 999 999 999 999 999
 05D4dy 999 0.810000 999 24.577537 -0.002343 -0.376396 0.443130 -0.118534 0.074119 999 999 53616.381228 0.722372 999 999 999 999 999 999 999
 05D1cl 999 0.830000 999 24.335199 -0.001747 2.291872 0.345155 -0.070393 0.055955 999 999 53627.271237 0.496865 999 999 999 999 999 999 999
 SDSS2246 999 0.194900 999 20.980496 -0.001236 0.350403 0.369686 0.071597 0.037147 999 999 53634.176595 0.329134 999 999 999 999 999 999 999
 sn2007f 999 0.023590 999 15.876847 0.000467 0.618842 0.041400 -0.055389 0.026002 999 999 54124.058494 0.045232 999 999 999 999 999 999 999
 05D3ha 999 0.805000 999 24.368391 0.000836 -0.188522 3.303401 0.091806 0.078624 999 999 53484.825225 0.862073 999 999 999 999 999 999 999
 SDSS16165 999 0.157000 999 20.143703 -0.001953 0.344277 0.222939 -0.031970 0.024799 999 999 54052.896342 0.192045 999 999 999 999 999 999 999
 SDSS15504 999 0.251000 999 21.851890 -0.002657 2.338279 0.887451 0.205907 0.068746 999 999 54039.807610 0.578361 999 999 999 999 999 999 999
 04D2gc 999 0.521000 999 23.332162 0.002514 1.140115 0.213716 0.018300 0.039184 999 999 53118.116352 0.256738 999 999 999 999 999 999 999
 SDSS1241 999 0.090200 999 19.113090 -0.002611 -0.547641 0.078722 0.048956 0.022752 999 999 53635.370662 0.078456 999 999 999 999 999 999 999
 05D2ac 999 0.479000 999 22.675088 0.002500 1.113306 0.111545 -0.052614 0.024768 999 999 53374.624335 0.152984 999 999 999 999 999 999 999
 05D2my 999 0.981000 999 24.616453 0.002498 1.208409 0.473530 -0.035608 0.056156 999 999 53703.193608 0.957443 999 999 999 999 999 999 999
 SDSS16402 999 0.290000 999 20.859648 -0.002611 -0.864615 0.780404 -0.186533 0.042468 999 999 54059.496232 0.553796 999 999 999 999 999 999 999
 SDSS11300 999 0.146800 999 20.280950 -0.002520 -1.607030 0.680120 0.075083 0.033728 999 999 53699.544621 0.320212 999 999 999 999 999 999 999
 SDSS18612 999 0.114930 999 19.672170 -0.002436 -0.734056 0.132862 0.060110 0.022182 999 999 54383.703866 0.173427 999 999 999 999 999 999 999
 SDSS6924 999 0.328000 999 21.644647 -0.002618 0.908744 0.794718 -0.073040 0.043391 999 999 53674.587990 0.656251 999 999 999 999 999 999 999
 SDSS17745 999 0.060000 999 17.860955 -0.002583 1.070316 0.120896 -0.050137 0.025513 999 999 54372.433244 0.134474 999 999 999 999 999 999 999
 sn1992bh 999 0.045000 999 17.599365 -0.006958 -0.010708 0.152415 0.046891 0.045640 999 999 48920.396320 0.432504 999 999 999 999 999 999 999
 SDSS6315 999 0.267000 999 20.924965 -0.002126 -0.091409 0.364877 -0.194035 0.037766 999 999 53676.663647 0.331639 999 999 999 999 999 999 999
 05D2ob 999 0.924000 999 24.782371 0.002504 1.081972 0.653820 0.038486 0.065235 999 999 53727.981436 0.969381 999 999 999 999 999 999 999
 05D1dn 999 0.566000 999 23.287149 -0.001746 1.227927 0.235379 -0.021129 0.037943 999 999 53649.384539 0.329429 999 999 999 999 999 999 999
 SDSS2422 999 0.265000 999 21.149337 -0.002594 0.990766 0.322377 -0.171032 0.040531 999 999 53639.591730 0.343766 999 999 999 999 999 999 999
 sn1995ak 999 0.022719 999 16.002653 -0.000680 -1.090966 0.131280 0.074343 0.035784 999 999 50021.793578 0.387466 999 999 999 999 999 999 999
 SDSS12927 999 0.175000 999 20.349203 -0.001571 0.027136 0.324967 0.014727 0.034642 999 999 53988.933712 0.832965 999 999 999 999 999 999 999
